Day,Timestamp UTC ms,Time,Place,Room,Activity,Activity Category,Duration ms,Steps,Move,Device
20181023,1540326587023,"Tue Oct 23 16:29:47 EDT 2018","USF C4","","phone: Smarter Time","Personal Life",31,0,NOMOVE,"SAMSUNG-SM-J327A"
20181023,1540326587054,"Tue Oct 23 16:29:47 EDT 2018","USF C4","","lesson","Professional Life",2257140,0,NOMOVE,""
20181023,1540328844194,"Tue Oct 23 17:07:24 EDT 2018","","","walk","Transport",603691,0,WALK,""
20181023,1540329447885,"Tue Oct 23 17:17:27 EDT 2018","USF C4","","lesson","Professional Life",1200794,0,NOMOVE,""
20181023,1540330648679,"Tue Oct 23 17:37:28 EDT 2018","","","walk","Transport",323112,0,WALK,""
20181023,1540330971791,"Tue Oct 23 17:42:51 EDT 2018","","","vehicle","Transport",298162,0,VEHICLE,""
20181023,1540331269953,"Tue Oct 23 17:47:49 EDT 2018","","","walk","Transport",235508,0,WALK,""
20181023,1540331505461,"Tue Oct 23 17:51:45 EDT 2018","","","vehicle","Transport",307196,0,VEHICLE,""
20181023,1540331812657,"Tue Oct 23 17:56:52 EDT 2018","","","phone: YouTube","Art & Entertainment",370007,0,WALK,"SAMSUNG-SM-J327A"
20181023,1540332182664,"Tue Oct 23 18:03:02 EDT 2018","","","walk","Transport",484669,0,WALK,""
20181023,1540332667333,"Tue Oct 23 18:11:07 EDT 2018","","","phone: YouTube","Art & Entertainment",220335,0,NOMOVE,"SAMSUNG-SM-J327A"
20181023,1540332887668,"Tue Oct 23 18:14:47 EDT 2018","","","","No category",384964,0,NOMOVE,""
20181023,1540333272632,"Tue Oct 23 18:21:12 EDT 2018","","","phone: YouTube","Art & Entertainment",154066,0,NOMOVE,"SAMSUNG-SM-J327A"
20181023,1540333426698,"Tue Oct 23 18:23:46 EDT 2018","","","","No category",872288,0,NOMOVE,""
20181023,1540334298986,"Tue Oct 23 18:38:18 EDT 2018","Home","","home time","Personal Life",415022,0,NOMOVE,""
20181023,1540334714008,"Tue Oct 23 18:45:14 EDT 2018","Home","","phone: Chrome","Art & Entertainment",204012,0,WALK,"SAMSUNG-SM-J327A"
20181023,1540334918020,"Tue Oct 23 18:48:38 EDT 2018","Home","","phone: YouTube","Art & Entertainment",670251,0,NOMOVE,"SAMSUNG-SM-J327A"
20181023,1540335588271,"Tue Oct 23 18:59:48 EDT 2018","Home","","home time","Personal Life",629131,0,NOMOVE,""
20181023,1540336217402,"Tue Oct 23 19:10:17 EDT 2018","","","walk","Transport",181239,0,WALK,""
20181023,1540336398641,"Tue Oct 23 19:13:18 EDT 2018","","","vehicle","Transport",924533,0,VEHICLE,""
20181023,1540337323174,"Tue Oct 23 19:28:43 EDT 2018","","","phone: Facebook","Social",505471,0,NOMOVE,"SAMSUNG-SM-J327A"
20181023,1540337828645,"Tue Oct 23 19:37:08 EDT 2018","","","","No category",315813,0,NOMOVE,""
20181023,1540338144458,"Tue Oct 23 19:42:24 EDT 2018","","","walk","Transport",330027,0,WALK,""
20181023,1540338474485,"Tue Oct 23 19:47:54 EDT 2018","Home","","home time","Personal Life",388795,0,NOMOVE,""
20181023,1540338863280,"Tue Oct 23 19:54:23 EDT 2018","","","","No category",3754712,0,NOMOVE,""
20181023,1540342617992,"Tue Oct 23 20:56:57 EDT 2018","Home","","home time","Personal Life",216861,0,NOMOVE,""
20181023,1540342834853,"Tue Oct 23 21:00:34 EDT 2018","","","vehicle","Transport",512502,0,VEHICLE,""
20181023,1540343347355,"Tue Oct 23 21:09:07 EDT 2018","","","walk","Transport",440428,0,WALK,""
20181023,1540343787783,"Tue Oct 23 21:16:27 EDT 2018","USF C4","","lesson","Professional Life",9812217,0,NOMOVE,""
20181024,1540353600000,"Wed Oct 24 00:00:00 EDT 2018","USF C4","","lesson","Professional Life",144558,0,NOMOVE,""
20181024,1540353744558,"Wed Oct 24 00:02:24 EDT 2018","","","walk","Transport",445264,0,WALK,""
20181024,1540354189822,"Wed Oct 24 00:09:49 EDT 2018","","","phone: Canvas Student","Art & Entertainment",166365,0,WALK,"SAMSUNG-SM-J327A"
20181024,1540354356187,"Wed Oct 24 00:12:36 EDT 2018","","","walk","Transport",311848,0,WALK,""
20181024,1540354668035,"Wed Oct 24 00:17:48 EDT 2018","","","vehicle","Transport",254463,0,VEHICLE,""
20181024,1540354922498,"Wed Oct 24 00:22:02 EDT 2018","","","walk","Transport",281057,0,WALK,""
20181024,1540355203555,"Wed Oct 24 00:26:43 EDT 2018","Home","","home time","Personal Life",1292930,0,NOMOVE,""
20181024,1540356496485,"Wed Oct 24 00:48:16 EDT 2018","Home","","walk","Transport",526119,0,WALK,""
20181024,1540357022604,"Wed Oct 24 00:57:02 EDT 2018","Home","","home time","Personal Life",1683945,0,NOMOVE,""
20181024,1540358706549,"Wed Oct 24 01:25:06 EDT 2018","Home","","phone: Smarter Time","Personal Life",180674,0,NOMOVE,"SAMSUNG-SM-J327A"
20181024,1540358887223,"Wed Oct 24 01:28:07 EDT 2018","Home","","phone: FIN","No category",111408,0,NOMOVE,"SAMSUNG-SM-J327A"
20181024,1540358998631,"Wed Oct 24 01:29:58 EDT 2018","Home","","phone: Instagram","Social",277640,0,NOMOVE,"SAMSUNG-SM-J327A"
20181024,1540359276271,"Wed Oct 24 01:34:36 EDT 2018","Home","","phone: Facebook","Social",106145,0,NOMOVE,"SAMSUNG-SM-J327A"
20181024,1540359382416,"Wed Oct 24 01:36:22 EDT 2018","Home","","computer","No category",545929,0,NOMOVE,"Josephâ€™s MacBook Air"
20181024,1540359928345,"Wed Oct 24 01:45:28 EDT 2018","","","walk","Transport",587262,0,WALK,""
20181024,1540360515607,"Wed Oct 24 01:55:15 EDT 2018","","","phone: App Usage","Personal Life",106050,0,NOMOVE,"SAMSUNG-SM-J327A"
20181024,1540360621657,"Wed Oct 24 01:57:01 EDT 2018","","","phone: My Phone Time","Personal Life",106210,0,NOMOVE,"SAMSUNG-SM-J327A"
20181024,1540360727867,"Wed Oct 24 01:58:47 EDT 2018","Fowler/14th","","phone: Canvas Student","Art & Entertainment",181120,0,NOMOVE,"SAMSUNG-SM-J327A"
20181024,1540360908987,"Wed Oct 24 02:01:48 EDT 2018","Fowler/14th","","phone: Docs","Professional Life",564319,0,NOMOVE,"SAMSUNG-SM-J327A"
20181024,1540361473306,"Wed Oct 24 02:11:13 EDT 2018","Fowler/14th","","home time","Personal Life",1155410,0,NOMOVE,""
20181024,1540362628716,"Wed Oct 24 02:30:28 EDT 2018","","","","No category",37826092,0,NOMOVE,""
20181024,1540400454808,"Wed Oct 24 13:00:54 EDT 2018","USF C4","","lesson","Professional Life",143361,0,NOMOVE,""
20181024,1540400598169,"Wed Oct 24 13:03:18 EDT 2018","USF C4","","computer","No category",251390,0,NOMOVE,"Josephâ€™s MacBook Air"
20181024,1540400849559,"Wed Oct 24 13:07:29 EDT 2018","USF C4","","lesson","Professional Life",1042691,0,NOMOVE,""
20181024,1540401892250,"Wed Oct 24 13:24:52 EDT 2018","USF C4","","computer","No category",1837854,0,NOMOVE,"Josephâ€™s MacBook Air"
20181024,1540403730104,"Wed Oct 24 13:55:30 EDT 2018","USF C4","","lesson","Professional Life",560144,0,NOMOVE,""
20181024,1540404290248,"Wed Oct 24 14:04:50 EDT 2018","USF C4","","computer","No category",281385,0,NOMOVE,"Josephâ€™s MacBook Air"
20181024,1540404571633,"Wed Oct 24 14:09:31 EDT 2018","USF C4","","lesson","Professional Life",370276,0,NOMOVE,""
20181024,1540404941909,"Wed Oct 24 14:15:41 EDT 2018","USF C4","","computer","No category",271944,0,WALK,"Josephâ€™s MacBook Air"
20181024,1540405213853,"Wed Oct 24 14:20:13 EDT 2018","USF C4","","walk","Transport",514833,0,WALK,""
20181024,1540405728686,"Wed Oct 24 14:28:48 EDT 2018","USF C4","","lesson","Professional Life",593946,0,NOMOVE,""
20181024,1540406322632,"Wed Oct 24 14:38:42 EDT 2018","USF C4","","phone: YouTube","Art & Entertainment",106427,0,NOMOVE,"SAMSUNG-SM-J327A"
20181024,1540406429059,"Wed Oct 24 14:40:29 EDT 2018","","","walk","Transport",914097,0,WALK,""
20181024,1540407343156,"Wed Oct 24 14:55:43 EDT 2018","USF C4","","lesson","Professional Life",1275896,0,NOMOVE,""
20181024,1540408619052,"Wed Oct 24 15:16:59 EDT 2018","USF C4","","computer","No category",399042,0,NOMOVE,"Josephâ€™s MacBook Air"
20181024,1540409018094,"Wed Oct 24 15:23:38 EDT 2018","USF C4","","lesson","Professional Life",975969,0,NOMOVE,""
20181024,1540409994063,"Wed Oct 24 15:39:54 EDT 2018","USF C4","","computer","No category",149746,0,WALK,"Josephâ€™s MacBook Air"
20181024,1540410143809,"Wed Oct 24 15:42:23 EDT 2018","USF C4","","walk","Transport",203721,0,WALK,""
20181024,1540410347530,"Wed Oct 24 15:45:47 EDT 2018","USF C4","","lesson","Professional Life",868715,0,NOMOVE,""
20181024,1540411216245,"Wed Oct 24 16:00:16 EDT 2018","USF C4","","walk","Transport",464710,0,WALK,""
20181024,1540411680955,"Wed Oct 24 16:08:00 EDT 2018","USF C4","","computer","No category",419110,0,NOMOVE,"Josephâ€™s MacBook Air"
20181024,1540412100065,"Wed Oct 24 16:15:00 EDT 2018","","","","No category",1937465,0,NOMOVE,""
20181024,1540414037530,"Wed Oct 24 16:47:17 EDT 2018","","","phone: Chrome","Art & Entertainment",253434,0,NOMOVE,"SAMSUNG-SM-J327A"
20181024,1540414290964,"Wed Oct 24 16:51:30 EDT 2018","","","","No category",698987,0,NOMOVE,""
20181024,1540414989951,"Wed Oct 24 17:03:09 EDT 2018","","","phone: Chrome","Art & Entertainment",243715,0,WALK,"SAMSUNG-SM-J327A"
20181024,1540415233666,"Wed Oct 24 17:07:13 EDT 2018","","","walk","Transport",584904,0,WALK,""
20181024,1540415818570,"Wed Oct 24 17:16:58 EDT 2018","","","","No category",682334,0,NOMOVE,""
20181024,1540416500904,"Wed Oct 24 17:28:20 EDT 2018","","","vehicle","Transport",539711,0,VEHICLE,""
20181024,1540417040615,"Wed Oct 24 17:37:20 EDT 2018","Home","","phone: YouTube","Art & Entertainment",253838,0,NOMOVE,"SAMSUNG-SM-J327A"
20181024,1540417294453,"Wed Oct 24 17:41:34 EDT 2018","Home","","home time","Personal Life",9796958,0,NOMOVE,""
20181024,1540427091411,"Wed Oct 24 20:24:51 EDT 2018","Home","","phone: YouTube","Art & Entertainment",567267,0,NOMOVE,"SAMSUNG-SM-J327A"
20181024,1540427658678,"Wed Oct 24 20:34:18 EDT 2018","Home","","home time","Personal Life",183693,0,NOMOVE,""
20181024,1540427842371,"Wed Oct 24 20:37:22 EDT 2018","Home","","phone: Chrome","Art & Entertainment",299001,0,WALK,"SAMSUNG-SM-J327A"
20181024,1540428141372,"Wed Oct 24 20:42:21 EDT 2018","Home","","home time","Personal Life",6448568,0,NOMOVE,""
20181024,1540434589940,"Wed Oct 24 22:29:49 EDT 2018","","","","No category",2992732,0,NOMOVE,""
20181024,1540437582672,"Wed Oct 24 23:19:42 EDT 2018","","","phone: Chrome","Art & Entertainment",140311,0,NOMOVE,"SAMSUNG-SM-J327A"
20181024,1540437722983,"Wed Oct 24 23:22:02 EDT 2018","Home","","phone: Chrome","Art & Entertainment",1080564,0,NOMOVE,"SAMSUNG-SM-J327A"
20181024,1540438803547,"Wed Oct 24 23:40:03 EDT 2018","Home","","sleep","Resting",1196453,0,NOMOVE,""
20181025,1540440000000,"Thu Oct 25 00:00:00 EDT 2018","Home","","sleep","Resting",27265493,0,NOMOVE,""
20181025,1540467265493,"Thu Oct 25 07:34:25 EDT 2018","","","","No category",7662238,0,NOMOVE,""
20181025,1540474927731,"Thu Oct 25 09:42:07 EDT 2018","Home","","home time","Personal Life",5878628,0,NOMOVE,""
20181025,1540480806359,"Thu Oct 25 11:20:06 EDT 2018","Home","","phone: YouTube","Art & Entertainment",2094134,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540482900493,"Thu Oct 25 11:55:00 EDT 2018","Home","","home time","Personal Life",524021,0,NOMOVE,""
20181025,1540483424514,"Thu Oct 25 12:03:44 EDT 2018","Home","","phone: YouTube","Art & Entertainment",904861,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540484329375,"Thu Oct 25 12:18:49 EDT 2018","Home","","phone: Chrome","Art & Entertainment",333973,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540484663348,"Thu Oct 25 12:24:23 EDT 2018","Home","","phone: YouTube","Art & Entertainment",100805,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540484764153,"Thu Oct 25 12:26:04 EDT 2018","Home","","phone: Chrome","Art & Entertainment",96481,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540484860634,"Thu Oct 25 12:27:40 EDT 2018","Home","","phone: YouTube","Art & Entertainment",1211256,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540486071890,"Thu Oct 25 12:47:51 EDT 2018","Home","","home time","Personal Life",275247,0,NOMOVE,""
20181025,1540486347137,"Thu Oct 25 12:52:27 EDT 2018","Home","","phone: YouTube","Art & Entertainment",578066,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540486925203,"Thu Oct 25 13:02:05 EDT 2018","","","walk","Transport",726742,0,WALK,""
20181025,1540487651945,"Thu Oct 25 13:14:11 EDT 2018","","","vehicle","Transport",378857,0,VEHICLE,""
20181025,1540488030802,"Thu Oct 25 13:20:30 EDT 2018","","","phone: Messages","Social",287768,0,WALK,"SAMSUNG-SM-J327A"
20181025,1540488318570,"Thu Oct 25 13:25:18 EDT 2018","","","walk","Transport",612407,0,WALK,""
20181025,1540488930977,"Thu Oct 25 13:35:30 EDT 2018","USF C4","","lesson","Professional Life",681065,0,NOMOVE,""
20181025,1540489612042,"Thu Oct 25 13:46:52 EDT 2018","","","phone: Messages","Social",131045,0,WALK,"SAMSUNG-SM-J327A"
20181025,1540489743087,"Thu Oct 25 13:49:03 EDT 2018","","","walk","Transport",410987,0,WALK,""
20181025,1540490154074,"Thu Oct 25 13:55:54 EDT 2018","Cafe CONNECT at USF Research Park","","computer","No category",268331,0,NOMOVE,"Josephâ€™s MacBook Air"
20181025,1540490422405,"Thu Oct 25 14:00:22 EDT 2018","Cafe CONNECT at USF Research Park","","phone: Messages","Social",192794,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540490615199,"Thu Oct 25 14:03:35 EDT 2018","Cafe CONNECT at USF Research Park","","phone: Slack","Professional Life",241603,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540490856802,"Thu Oct 25 14:07:36 EDT 2018","Cafe CONNECT at USF Research Park","","computer","No category",425162,0,NOMOVE,"Josephâ€™s MacBook Air"
20181025,1540491281964,"Thu Oct 25 14:14:41 EDT 2018","Cafe CONNECT at USF Research Park","","phone: Slack","Professional Life",111241,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540491393205,"Thu Oct 25 14:16:33 EDT 2018","Cafe CONNECT at USF Research Park","","computer","No category",467639,0,NOMOVE,"Josephâ€™s MacBook Air"
20181025,1540491860844,"Thu Oct 25 14:24:20 EDT 2018","Cafe CONNECT at USF Research Park","","lesson","Professional Life",223247,0,NOMOVE,""
20181025,1540492084091,"Thu Oct 25 14:28:04 EDT 2018","Cafe CONNECT at USF Research Park","","computer","No category",1024927,0,NOMOVE,"Josephâ€™s MacBook Air"
20181025,1540493109018,"Thu Oct 25 14:45:09 EDT 2018","Cafe CONNECT at USF Research Park","","phone: App Usage","Personal Life",120014,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540493229032,"Thu Oct 25 14:47:09 EDT 2018","Cafe CONNECT at USF Research Park","","computer","No category",531055,0,NOMOVE,"Josephâ€™s MacBook Air"
20181025,1540493760087,"Thu Oct 25 14:56:00 EDT 2018","Cafe CONNECT at USF Research Park","","lesson","Professional Life",530309,0,NOMOVE,""
20181025,1540494290396,"Thu Oct 25 15:04:50 EDT 2018","Cafe CONNECT at USF Research Park","","computer","No category",1192471,0,NOMOVE,"Josephâ€™s MacBook Air"
20181025,1540495482867,"Thu Oct 25 15:24:42 EDT 2018","Cafe CONNECT at USF Research Park","","phone: Messages","Social",134959,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540495617826,"Thu Oct 25 15:26:57 EDT 2018","Cafe CONNECT at USF Research Park","","computer","No category",479876,0,NOMOVE,"Josephâ€™s MacBook Air"
20181025,1540496097702,"Thu Oct 25 15:34:57 EDT 2018","","","phone: Messages","Social",103068,0,WALK,"SAMSUNG-SM-J327A"
20181025,1540496200770,"Thu Oct 25 15:36:40 EDT 2018","","","call: 8134511402","Social",827209,0,WALK,"SAMSUNG-SM-J327A"
20181025,1540497027979,"Thu Oct 25 15:50:27 EDT 2018","","","phone: YouTube","Art & Entertainment",183154,0,WALK,"SAMSUNG-SM-J327A"
20181025,1540497211133,"Thu Oct 25 15:53:31 EDT 2018","","","walk","Transport",1996942,0,WALK,""
20181025,1540499208075,"Thu Oct 25 16:26:48 EDT 2018","","","computer","No category",314982,0,NOMOVE,"Josephâ€™s MacBook Air"
20181025,1540499523057,"Thu Oct 25 16:32:03 EDT 2018","","","","No category",1616012,0,NOMOVE,""
20181025,1540501139069,"Thu Oct 25 16:58:59 EDT 2018","Bulls Den Cafe","","computer","No category",545113,0,NOMOVE,"Josephâ€™s MacBook Air"
20181025,1540501684182,"Thu Oct 25 17:08:04 EDT 2018","Bulls Den Cafe","","drinks","Social",1963818,0,NOMOVE,""
20181025,1540503648000,"Thu Oct 25 17:40:48 EDT 2018","Bulls Den Cafe","","computer","No category",397401,0,NOMOVE,"Josephâ€™s MacBook Air"
20181025,1540504045401,"Thu Oct 25 17:47:25 EDT 2018","Bulls Den Cafe","","phone: Messages","Social",650329,0,WALK,"SAMSUNG-SM-J327A"
20181025,1540504695730,"Thu Oct 25 17:58:15 EDT 2018","Bulls Den Cafe","","drinks","Social",499483,0,NOMOVE,""
20181025,1540505195213,"Thu Oct 25 18:06:35 EDT 2018","Bulls Den Cafe","","computer","No category",1019956,0,NOMOVE,"Josephâ€™s MacBook Air"
20181025,1540506215169,"Thu Oct 25 18:23:35 EDT 2018","Bulls Den Cafe","","phone: Messages","Social",166356,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540506381525,"Thu Oct 25 18:26:21 EDT 2018","Bulls Den Cafe","","drinks","Social",376478,0,NOMOVE,""
20181025,1540506758003,"Thu Oct 25 18:32:38 EDT 2018","","","walk","Transport",497952,0,WALK,""
20181025,1540507255955,"Thu Oct 25 18:40:55 EDT 2018","","","","No category",4283163,0,NOMOVE,""
20181025,1540511539118,"Thu Oct 25 19:52:19 EDT 2018","","","Phone","Social",102809,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540511641927,"Thu Oct 25 19:54:01 EDT 2018","USF C4","","phone: Contacts","Social",321398,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540511963325,"Thu Oct 25 19:59:23 EDT 2018","USF C4","","computer","No category",686749,0,NOMOVE,"Josephâ€™s MacBook Air"
20181025,1540512650074,"Thu Oct 25 20:10:50 EDT 2018","USF C4","","lesson","Professional Life",121135,0,NOMOVE,""
20181025,1540512771209,"Thu Oct 25 20:12:51 EDT 2018","","","walk","Transport",987364,0,WALK,""
20181025,1540513758573,"Thu Oct 25 20:29:18 EDT 2018","","","phone: Google Play Music","Art & Entertainment",239624,0,WALK,"SAMSUNG-SM-J327A"
20181025,1540513998197,"Thu Oct 25 20:33:18 EDT 2018","","","walk","Transport",164289,0,WALK,""
20181025,1540514162486,"Thu Oct 25 20:36:02 EDT 2018","","","phone: Chrome","Art & Entertainment",160282,0,WALK,"SAMSUNG-SM-J327A"
20181025,1540514322768,"Thu Oct 25 20:38:42 EDT 2018","","","call: 9415278202","Social",115603,0,WALK,"SAMSUNG-SM-J327A"
20181025,1540514438371,"Thu Oct 25 20:40:38 EDT 2018","","","phone: Chrome","Art & Entertainment",164133,0,WALK,"SAMSUNG-SM-J327A"
20181025,1540514602504,"Thu Oct 25 20:43:22 EDT 2018","","","phone: YouTube","Art & Entertainment",1680760,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540516283264,"Thu Oct 25 21:11:23 EDT 2018","North 30th Sports Pub & Grille","","phone: YouTube","Art & Entertainment",684600,0,WALK,"SAMSUNG-SM-J327A"
20181025,1540516967864,"Thu Oct 25 21:22:47 EDT 2018","North 30th Sports Pub & Grille","","phone: Chrome","Art & Entertainment",494504,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540517462368,"Thu Oct 25 21:31:02 EDT 2018","North 30th Sports Pub & Grille","","phone: YouTube","Art & Entertainment",911766,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540518374134,"Thu Oct 25 21:46:14 EDT 2018","North 30th Sports Pub & Grille","","drinks","Social",370720,0,NOMOVE,""
20181025,1540518744854,"Thu Oct 25 21:52:24 EDT 2018","North 30th Sports Pub & Grille","","phone: YouTube","Art & Entertainment",291296,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540519036150,"Thu Oct 25 21:57:16 EDT 2018","North 30th Sports Pub & Grille","","drinks","Social",1990942,0,NOMOVE,""
20181025,1540521027092,"Thu Oct 25 22:30:27 EDT 2018","North 30th Sports Pub & Grille","","phone: Chrome","Art & Entertainment",102980,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540521130072,"Thu Oct 25 22:32:10 EDT 2018","North 30th Sports Pub & Grille","","drinks","Social",239374,0,NOMOVE,""
20181025,1540521369446,"Thu Oct 25 22:36:09 EDT 2018","North 30th Sports Pub & Grille","","phone: Chrome","Art & Entertainment",935635,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540522305081,"Thu Oct 25 22:51:45 EDT 2018","North 30th Sports Pub & Grille","","drinks","Social",422923,0,NOMOVE,""
20181025,1540522728004,"Thu Oct 25 22:58:48 EDT 2018","North 30th Sports Pub & Grille","","phone: Chrome","Art & Entertainment",144664,0,NOMOVE,"SAMSUNG-SM-J327A"
20181025,1540522872668,"Thu Oct 25 23:01:12 EDT 2018","North 30th Sports Pub & Grille","","drinks","Social",322083,0,NOMOVE,""
20181025,1540523194751,"Thu Oct 25 23:06:34 EDT 2018","","","phone: YouTube","Art & Entertainment",284211,0,WALK,"SAMSUNG-SM-J327A"
20181025,1540523478962,"Thu Oct 25 23:11:18 EDT 2018","","","","No category",2921038,0,NOMOVE,""
20181026,1540526400000,"Fri Oct 26 00:00:00 EDT 2018","","","","No category",37772653,0,NOMOVE,""
20181026,1540564172653,"Fri Oct 26 10:29:32 EDT 2018","Home","","home time","Personal Life",938054,0,NOMOVE,""
20181026,1540565110707,"Fri Oct 26 10:45:10 EDT 2018","","","walk","Transport",178877,0,WALK,""
20181026,1540565289584,"Fri Oct 26 10:48:09 EDT 2018","","","","No category",847306,0,NOMOVE,""
20181026,1540566136890,"Fri Oct 26 11:02:16 EDT 2018","","","walk","Transport",559729,0,WALK,""
20181026,1540566696619,"Fri Oct 26 11:11:36 EDT 2018","","","","No category",1459677,0,NOMOVE,""
20181026,1540568156296,"Fri Oct 26 11:35:56 EDT 2018","C.W. Bill Young Hall (CWY)","","lesson","Professional Life",5352150,0,NOMOVE,""
20181026,1540573508446,"Fri Oct 26 13:05:08 EDT 2018","C.W. Bill Young Hall (CWY)","","phone: Chrome","Art & Entertainment",371087,0,NOMOVE,"SAMSUNG-SM-J327A"
20181026,1540573879533,"Fri Oct 26 13:11:19 EDT 2018","C.W. Bill Young Hall (CWY)","","lesson","Professional Life",301729,0,NOMOVE,""
20181026,1540574181262,"Fri Oct 26 13:16:21 EDT 2018","C.W. Bill Young Hall (CWY)","","phone: Slack","Professional Life",531748,0,NOMOVE,"SAMSUNG-SM-J327A"
20181026,1540574713010,"Fri Oct 26 13:25:13 EDT 2018","C.W. Bill Young Hall (CWY)","","lesson","Professional Life",171819,0,NOMOVE,""
20181026,1540574884829,"Fri Oct 26 13:28:04 EDT 2018","C.W. Bill Young Hall (CWY)","","phone: Slack","Professional Life",109137,0,NOMOVE,"SAMSUNG-SM-J327A"
20181026,1540574993966,"Fri Oct 26 13:29:53 EDT 2018","C.W. Bill Young Hall (CWY)","","lesson","Professional Life",491624,0,NOMOVE,""
20181026,1540575485590,"Fri Oct 26 13:38:05 EDT 2018","C.W. Bill Young Hall (CWY)","","phone: Chrome","Art & Entertainment",398358,0,NOMOVE,"SAMSUNG-SM-J327A"
20181026,1540575883948,"Fri Oct 26 13:44:43 EDT 2018","C.W. Bill Young Hall (CWY)","","lesson","Professional Life",420951,0,NOMOVE,""
20181026,1540576304899,"Fri Oct 26 13:51:44 EDT 2018","","","walk","Transport",1097374,0,WALK,""
20181026,1540577402273,"Fri Oct 26 14:10:02 EDT 2018","","","","No category",6368050,0,NOMOVE,""
20181026,1540583770323,"Fri Oct 26 15:56:10 EDT 2018","USF C4","","lesson","Professional Life",13663209,0,NOMOVE,""
20181026,1540597433532,"Fri Oct 26 19:43:53 EDT 2018","USF C4","","computer","No category",372613,0,NOMOVE,"Josephâ€™s MacBook Air"
20181026,1540597806145,"Fri Oct 26 19:50:06 EDT 2018","USF C4","","lesson","Professional Life",852182,0,NOMOVE,""
20181026,1540598658327,"Fri Oct 26 20:04:18 EDT 2018","USF C4","","walk","Transport",558910,0,WALK,""
20181026,1540599217237,"Fri Oct 26 20:13:37 EDT 2018","USF C4","","lesson","Professional Life",4141603,0,NOMOVE,""
20181026,1540603358840,"Fri Oct 26 21:22:38 EDT 2018","","","phone: Chrome","Art & Entertainment",118053,0,WALK,"SAMSUNG-SM-J327A"
20181026,1540603476893,"Fri Oct 26 21:24:36 EDT 2018","","","phone: YouTube","Art & Entertainment",522977,0,WALK,"SAMSUNG-SM-J327A"
20181026,1540603999870,"Fri Oct 26 21:33:19 EDT 2018","","","walk","Transport",150400,0,WALK,""
20181026,1540604150270,"Fri Oct 26 21:35:50 EDT 2018","","","vehicle","Transport",676590,0,VEHICLE,""
20181026,1540604826860,"Fri Oct 26 21:47:06 EDT 2018","","","phone: Chrome","Art & Entertainment",563360,0,WALK,"SAMSUNG-SM-J327A"
20181026,1540605390220,"Fri Oct 26 21:56:30 EDT 2018","Home","","phone: Chrome","Art & Entertainment",108341,0,NOMOVE,"SAMSUNG-SM-J327A"
20181026,1540605498561,"Fri Oct 26 21:58:18 EDT 2018","Home","","phone: YouTube","Art & Entertainment",697437,0,NOMOVE,"SAMSUNG-SM-J327A"
20181026,1540606195998,"Fri Oct 26 22:09:55 EDT 2018","Home","","phone: Facebook","Social",204562,0,NOMOVE,"SAMSUNG-SM-J327A"
20181026,1540606400560,"Fri Oct 26 22:13:20 EDT 2018","Home","","home time","Personal Life",1531808,0,NOMOVE,""
20181026,1540607932368,"Fri Oct 26 22:38:52 EDT 2018","Home","","computer","No category",502693,0,NOMOVE,"Josephâ€™s MacBook Air"
20181026,1540608435061,"Fri Oct 26 22:47:15 EDT 2018","Home","","home time","Personal Life",589820,0,NOMOVE,""
20181026,1540609024881,"Fri Oct 26 22:57:04 EDT 2018","Home","","phone: YouTube","Art & Entertainment",2937887,0,NOMOVE,"SAMSUNG-SM-J327A"
20181026,1540611962768,"Fri Oct 26 23:46:02 EDT 2018","Home","","phone: Chrome","Art & Entertainment",181158,0,NOMOVE,"SAMSUNG-SM-J327A"
20181026,1540612143926,"Fri Oct 26 23:49:03 EDT 2018","Home","","phone: YouTube","Art & Entertainment",118997,0,NOMOVE,"SAMSUNG-SM-J327A"
20181026,1540612262923,"Fri Oct 26 23:51:02 EDT 2018","Home","","phone: Chrome","Art & Entertainment",210850,0,NOMOVE,"SAMSUNG-SM-J327A"
